gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.125,19.3,0
Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,69.6875,266.95,0
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.9375,257.0,0
Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),114.6875,865.8,1
Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,112.0625,2623.65,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,57.3125,45.85,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,99.4375,79.55,1
Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,69.9375,1082.8,0
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),86.25,147.8,0
Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),104.4375,2570.2,0
Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),82.125,4378.9,0
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.625,3616.25,0
Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,77.375,2924.05,0
Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,138.875,6014.85,1
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,32.7,0
Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,84.625,2882.25,0
Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.4375,1509.9,0
Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,116.0625,5305.05,0
Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,111.375,2368.4,1
Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,139.125,7985.9,0
Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),127.375,3545.35,1
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,114.5625,1301.0,1
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,111.0625,372.45,1
Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),75.75,2985.25,0
Female,1,No,No,3,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,31.625,77.75,1
Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,81.875,564.35,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,119.3125,95.45,1
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9375,1311.75,0
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,113.875,1135.7,1
Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),67.6875,2319.8,1
Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),93.25,3720.35,0
Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),118.25,5025.8,0
Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),101.4375,5224.5,0
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3125,6185.8,0
Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,61.5,1498.55,0
Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.3125,1208.6,0
Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,130.375,6613.65,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),87.125,69.7,1
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,111.875,573.3,1
Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,107.5625,1818.9,0
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.5,1787.35,0
Female,0,Yes,Yes,32,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,43.9375,1051.05,0
Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),124.5625,7181.25,0
Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),131.6875,3688.6,0
Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,43.9375,99.75,1
Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),92.1875,871.4,1
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,126.6875,780.5,1
Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.375,821.6,0
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,100.875,239.45,0
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,112.3125,244.45,0
Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.375,3357.9,0
Female,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,36.3125,129.6,0
Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),124.625,4977.2,0
Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),69.875,365.35,1
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,132.375,334.65,1
Male,0,Yes,Yes,54,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),57.5,2424.05,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,54.9375,43.95,1
Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.5,4981.15,0
Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,125.0625,2090.25,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.375,45.1,1
Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.5,4905.75,0
Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),86.1875,2038.7,0
Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),85.5625,4014.0,0
Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,86.25,2441.7,0
Female,1,No,No,64,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,54.8125,2751.0,0
Male,0,No,Yes,30,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,55.625,1307.8,0
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.375,383.65,0
Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),87.8125,2868.05,1
Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,69.1875,449.75,1
Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,66.9375,53.55,0
Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,143.25,7882.5,0
Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.125,1087.7,0
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,106.875,791.7,0
Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),135.9375,7493.05,0
Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,128.75,4414.3,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,122.3125,6841.3,0
Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.4375,819.95,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),105.0625,6052.25,0
Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,129.6875,3361.05,1
Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),111.75,4869.5,0
Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.625,509.3,0
Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),99.8125,4308.25,0
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),93.0625,221.1,0
Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),92.625,3833.95,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,86.6875,69.35,1
Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.5,294.95,0
Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,92.3125,4092.85,1
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),80.5,316.9,0
Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),69.75,2651.2,0
Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0625,471.7,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),93.9375,216.75,1
Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),123.9375,5720.95,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),70.9375,503.25,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,87.0,69.6,1
Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),130.1875,7365.3,0
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),138.5,7245.9,0
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,100.1875,385.0,1
Female,0,No,No,28,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,44.6875,961.4,0
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),87.375,4615.9,0
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,111.5,3251.3,0
Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),69.5625,3880.05,0
Female,0,Yes,Yes,61,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),63.375,3088.75,0
Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1396.0,0
Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),38.125,30.5,1
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.875,53.05,0
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),122.875,6859.5,1
Female,0,No,Yes,48,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),56.9375,2108.35,0
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),126.3125,6770.5,0
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,129.625,4730.6,0
Male,0,Yes,Yes,32,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,45.3125,1151.05,0
Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,61.75,232.55,0
Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.875,1022.6,0
Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),134.25,5121.3,1
Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,102.5,1127.2,1
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.75,309.4,0
Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,56.3125,523.1,0
Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),80.6875,4250.1,0
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,107.8125,770.5,0
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.6875,246.7,0
Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,111.375,3342.0,0
Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,119.4375,3930.6,0
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),94.25,1747.85,1
Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,126.5625,2754.45,1
Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),128.25,897.75,0
Female,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.375,2780.6,0
Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),117.75,5895.45,0
Male,0,No,Yes,50,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),53.8125,2208.05,0
Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,111.875,2196.15,1
Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),93.0,1692.6,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.625,20.5,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,92.9375,265.35,1
Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),124.6875,1836.25,1
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,139.9375,6418.9,1
Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,117.5,4871.45,0
Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,123.5625,4947.55,0
Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,80.4375,1558.65,0
Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),90.0,4284.2,0
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,62.125,1218.25,0
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,100.875,5617.95,0
Male,0,No,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,30.25,24.2,0
Male,1,No,No,16,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,48.75,679.85,1
Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,81.8125,554.45,0
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,92.9375,5237.4,0
Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),104.0,2032.3,0
Male,0,No,Yes,31,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),31.25,789.2,0
Male,0,Yes,Yes,37,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,50.25,1525.35,0
Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),117.625,2804.45,1
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,135.4375,3726.15,0
Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),86.875,1652.1,0
Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),95.0,1588.75,0
Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,117.0,3366.05,0
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),119.5625,778.1,1
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),125.6875,7113.75,0
Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,110.0625,4367.35,1
Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.5625,993.15,0
Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.9375,5012.35,0
Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),83.125,2728.6,1
Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,95.125,2093.4,0
Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,100.625,1011.8,0
Male,0,No,No,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,44.3125,106.85,1
Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.6875,1343.4,0
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,62.375,130.1,1
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),131.75,6794.75,0
Male,0,No,No,26,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,44.6875,1022.5,0
Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),118.875,3691.2,0
Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.125,486.2,0
